name,type,seq_len,exact_p,exact_r,exact_f1,shift_p,shift_r,shift_f1,exact_weighted_f1,shift_weighted_f1
./RNAStrAlign/tRNA_database/tdbD00011253.ct,./RNAStrAlign/tRNA,73,0.53846157,0.35,0.42424244,0.6923077,0.45,0.54545456,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B02801.ct,./RNAStrAlign/5S,115,0.48,0.38709676,0.42857143,0.56,0.4516129,0.5,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011989.ct,./RNAStrAlign/tRNA,72,0.84615386,0.55,0.6666667,0.84615386,0.55,0.6666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00007426.ct,./RNAStrAlign/tRNA,74,0.73333335,0.52380955,0.6111111,0.8666667,0.61904764,0.7222222,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01984.ct,./RNAStrAlign/5S,124,0.5,0.37142858,0.4262295,0.65384614,0.4857143,0.55737704,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05638.ct,./RNAStrAlign/5S,115,0.625,0.46875,0.53571427,0.7916667,0.59375,0.6785714,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/animal/Caen.eleg._AY948606.ct,./RNAStrAlign/SRP,300,0.027777778,0.01010101,0.014814815,0.11111111,0.04040404,0.05925926,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Plastids/P00662.ct,./RNAStrAlign/5S,123,0.5,0.3529412,0.41379312,0.5416667,0.38235295,0.44827586,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01833.ct,./RNAStrAlign/5S,120,0.64,0.4848485,0.55172414,0.72,0.54545456,0.62068963,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Aquifcae/DQ398795.ct,./RNAStrAlign/16S,424,0.2375,0.19,0.21111111,0.2625,0.21,0.23333333,0.35795736363681274,0.4259473074486433
"./RNAStrAlign/group_I_intron_database/IB1/Spa.m.COX1,1_p1.ct",./RNAStrAlign/group,310,0.17910448,0.13793103,0.15584415,0.20895523,0.16091955,0.18181819,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/Myco.lepr._TRW-272631.ct,./RNAStrAlign/tmRNA,369,0.10638298,0.1,0.10309278,0.14893617,0.14,0.14432989,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03148.ct,./RNAStrAlign/5S,115,0.65,0.44827586,0.53061223,0.85,0.5862069,0.6938776,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Plastids/P00792.ct,./RNAStrAlign/5S,123,0.45454547,0.3030303,0.36363637,0.72727275,0.4848485,0.58181816,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05379.ct,./RNAStrAlign/5S,117,0.48,0.3529412,0.40677965,0.52,0.38235295,0.44067797,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00004842.ct,./RNAStrAlign/tRNA,72,0.6,0.2857143,0.38709676,0.8,0.3809524,0.516129,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05703.ct,./RNAStrAlign/5S,117,0.48,0.36363637,0.41379312,0.52,0.3939394,0.44827586,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011466.ct,./RNAStrAlign/tRNA,72,0.61538464,0.3809524,0.47058824,0.7692308,0.47619048,0.5882353,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/Rhod.balt._BX294141.ct,./RNAStrAlign/tmRNA,380,0.09090909,0.08080808,0.0855615,0.13636364,0.121212125,0.12834224,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00518.ct,./RNAStrAlign/5S,122,0.51724136,0.41666666,0.46153846,0.5862069,0.4722222,0.52307695,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/AJ968618.ct,./RNAStrAlign/16S,425,0.8490566,0.75630254,0.8,0.8490566,0.75630254,0.8,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00024.ct,./RNAStrAlign/5S,118,0.45454547,0.3030303,0.36363637,0.59090906,0.3939394,0.47272727,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04166.ct,./RNAStrAlign/5S,119,0.39130434,0.25714287,0.31034482,0.39130434,0.25714287,0.31034482,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Plastids/P00332.ct,./RNAStrAlign/5S,123,0.5416667,0.37142858,0.44067797,0.5416667,0.37142858,0.44067797,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00004752.ct,./RNAStrAlign/tRNA,72,0.46153846,0.2857143,0.3529412,0.84615386,0.52380955,0.64705884,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06176.ct,./RNAStrAlign/5S,117,0.5,0.32258064,0.39215687,0.5,0.32258064,0.39215687,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06529.ct,./RNAStrAlign/5S,117,0.45,0.28125,0.34615386,0.45,0.28125,0.34615386,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Archaea/A00125.ct,./RNAStrAlign/5S,122,0.37931034,0.33333334,0.3548387,0.5862069,0.5151515,0.5483871,0.35795736363681274,0.4259473074486433
./RNAStrAlign/RNaseP_database/a_bacterial/S.typhi.ct,./RNAStrAlign/RNaseP,374,0.08888889,0.07339449,0.08040201,0.11111111,0.09174312,0.10050251,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01140.ct,./RNAStrAlign/5S,122,0.5862069,0.45945945,0.5151515,0.62068963,0.4864865,0.54545456,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Archaea/A00192.ct,./RNAStrAlign/5S,123,0.5555556,0.46875,0.5084746,0.6666667,0.5625,0.6101695,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AJ884731.ct,./RNAStrAlign/16S,371,0.1954023,0.1588785,0.17525773,0.21839081,0.17757009,0.19587629,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05802.ct,./RNAStrAlign/5S,117,0.5769231,0.46875,0.51724136,0.6923077,0.5625,0.62068963,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/plant/Lyco.escu._Z29260.ct,./RNAStrAlign/SRP,300,0.020408163,0.01,0.013422819,0.08163265,0.04,0.053691275,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/Yers.inte._TRW-349965.ct,./RNAStrAlign/tmRNA,381,0.02631579,0.020408163,0.022988506,0.065789476,0.05102041,0.057471264,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01536.ct,./RNAStrAlign/5S,110,0.375,0.33333334,0.3529412,0.5833333,0.5185185,0.54901963,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00004170.ct,./RNAStrAlign/tRNA,77,0.6666667,0.4,0.5,0.6666667,0.4,0.5,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00972.ct,./RNAStrAlign/5S,118,0.52,0.3939394,0.44827586,0.52,0.3939394,0.44827586,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05917.ct,./RNAStrAlign/5S,117,0.5,0.32352942,0.39285713,0.59090906,0.38235295,0.4642857,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05820.ct,./RNAStrAlign/5S,117,0.5555556,0.46875,0.5084746,0.6666667,0.5625,0.6101695,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ118673.ct,./RNAStrAlign/16S,462,0.7802198,0.54615384,0.64253396,0.7802198,0.54615384,0.64253396,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Actinobacteria/X88563.ct,./RNAStrAlign/16S,461,0.6698113,0.58196723,0.622807,0.6698113,0.58196723,0.622807,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/Thio.crun._CP000109.ct,./RNAStrAlign/tmRNA,358,0.13580246,0.114583336,0.12429378,0.19753087,0.16666667,0.18079096,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01864.ct,./RNAStrAlign/5S,119,0.52380955,0.34375,0.41509435,0.52380955,0.34375,0.41509435,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04072.ct,./RNAStrAlign/5S,120,0.61904764,0.38235295,0.47272727,0.61904764,0.38235295,0.47272727,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/long_bacterial/Baci.halo._BA000004.ct,./RNAStrAlign/SRP,273,0.051282052,0.022988506,0.031746034,0.12820514,0.057471264,0.07936508,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/Neis.meni._TRW-122586.ct,./RNAStrAlign/tmRNA,363,0.116883114,0.083333336,0.097297296,0.14285715,0.10185185,0.11891892,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC3/Asc.c.trnL_p10.ct,./RNAStrAlign/group,270,0.5,0.3857143,0.43548387,0.537037,0.41428572,0.46774194,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00749.ct,./RNAStrAlign/5S,120,0.39130434,0.2647059,0.31578946,0.4347826,0.29411766,0.3508772,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01829.ct,./RNAStrAlign/5S,114,0.33333334,0.3,0.31578946,0.5185185,0.46666667,0.49122807,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009494.ct,./RNAStrAlign/tRNA,73,0.6666667,0.3809524,0.4848485,0.6666667,0.3809524,0.4848485,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03191.ct,./RNAStrAlign/5S,107,0.5263158,0.4,0.45454547,0.6315789,0.48,0.54545456,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00334.ct,./RNAStrAlign/5S,117,0.42307693,0.34375,0.37931034,0.6923077,0.5625,0.62068963,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04963.ct,./RNAStrAlign/5S,119,0.65,0.41935483,0.50980395,0.7,0.4516129,0.54901963,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01237.ct,./RNAStrAlign/5S,115,0.52,0.3939394,0.44827586,0.56,0.42424244,0.4827586,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00139.ct,./RNAStrAlign/5S,121,0.5,0.37142858,0.4262295,0.65384614,0.4857143,0.55737704,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009592.ct,./RNAStrAlign/tRNA,93,0.2,0.16666667,0.18181819,0.55,0.45833334,0.5,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04373.ct,./RNAStrAlign/5S,117,0.41666666,0.32258064,0.36363637,0.5833333,0.4516129,0.5090909,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00003928.ct,./RNAStrAlign/tRNA,71,0.6,0.3,0.4,0.9,0.45,0.6,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/fungal/Cand.albi._GSP-237561.ct,./RNAStrAlign/SRP,260,0.09259259,0.057471264,0.07092199,0.12962963,0.08045977,0.09929078,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC1/Acy.S1506-1.ct,./RNAStrAlign/group,435,0.09803922,0.083333336,0.09009009,0.15686275,0.13333334,0.14414415,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00004254.ct,./RNAStrAlign/tRNA,74,0.8125,0.65,0.7222222,0.9375,0.75,0.8333333,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01863.ct,./RNAStrAlign/5S,123,0.6296296,0.4722222,0.53968257,0.8888889,0.6666667,0.7619048,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/AY612759.ct,./RNAStrAlign/16S,538,0.9206349,0.7733333,0.8405797,0.9285714,0.78,0.84782606,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05416.ct,./RNAStrAlign/5S,116,0.5652174,0.40625,0.47272727,0.6086956,0.4375,0.5090909,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B07321.ct,./RNAStrAlign/5S,121,0.47619048,0.2857143,0.35714287,0.47619048,0.2857143,0.35714287,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00426.ct,./RNAStrAlign/5S,122,0.5,0.44117647,0.46875,0.56666666,0.5,0.53125,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IE2/Pte.L2066.ct,./RNAStrAlign/group,424,0.096491225,0.088,0.09205021,0.096491225,0.088,0.09205021,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00010710.ct,./RNAStrAlign/tRNA,73,0.6666667,0.4,0.5,0.8333333,0.5,0.625,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00004866.ct,./RNAStrAlign/tRNA,76,0.61538464,0.36363637,0.45714286,0.6923077,0.4090909,0.51428574,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC3/Nhe.c.trnL.ct,./RNAStrAlign/group,216,0.35,0.28,0.31111112,0.35,0.28,0.31111112,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05020.ct,./RNAStrAlign/5S,118,0.6363636,0.42424244,0.5090909,0.77272725,0.5151515,0.6181818,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/Stre.miti._TRW-246201.ct,./RNAStrAlign/tmRNA,348,0.060240965,0.05154639,0.055555556,0.14457831,0.12371134,0.13333334,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00005531.ct,./RNAStrAlign/tRNA,75,0.625,0.47619048,0.5405405,0.75,0.5714286,0.6486486,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01988.ct,./RNAStrAlign/5S,122,0.5483871,0.4722222,0.5074627,0.61290324,0.5277778,0.5671642,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B03512.ct,./RNAStrAlign/5S,114,0.65217394,0.45454547,0.53571427,0.82608694,0.57575756,0.6785714,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01753.ct,./RNAStrAlign/5S,122,0.5185185,0.4,0.4516129,0.7407407,0.5714286,0.6451613,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04525.ct,./RNAStrAlign/5S,118,0.22727273,0.15151516,0.18181819,0.3181818,0.21212122,0.25454545,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00004999.ct,./RNAStrAlign/tRNA,73,0.7058824,0.6,0.6486486,0.88235295,0.75,0.8108108,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00152.ct,./RNAStrAlign/5S,118,0.23809524,0.16666667,0.19607843,0.6666667,0.46666667,0.54901963,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B02355.ct,./RNAStrAlign/5S,117,0.5,0.32258064,0.39215687,0.6,0.38709676,0.47058824,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/Acid.ferr._TRW-920.ct,./RNAStrAlign/tmRNA,341,0.14864865,0.114583336,0.12941177,0.21621622,0.16666667,0.1882353,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06514.ct,./RNAStrAlign/5S,114,0.5217391,0.4,0.4528302,0.8695652,0.6666667,0.754717,0.35795736363681274,0.4259473074486433
./RNAStrAlign/SRP_database/animal/Caen.eleg._Z30973.ct,./RNAStrAlign/SRP,299,0.07272727,0.039215688,0.050955415,0.10909091,0.05882353,0.07643312,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05424.ct,./RNAStrAlign/5S,111,0.52,0.43333334,0.47272727,0.64,0.53333336,0.58181816,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01726.ct,./RNAStrAlign/5S,121,0.22222222,0.20689656,0.21428572,0.44444445,0.41379312,0.42857143,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05456.ct,./RNAStrAlign/5S,117,0.6363636,0.42424244,0.5090909,0.77272725,0.5151515,0.6181818,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01189.ct,./RNAStrAlign/5S,117,0.6296296,0.5,0.55737704,0.7777778,0.61764705,0.6885246,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011423.ct,./RNAStrAlign/tRNA,76,0.8,0.5714286,0.6666667,1.0666667,0.7619048,0.8888889,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04479.ct,./RNAStrAlign/5S,116,0.22727273,0.15151516,0.18181819,0.3181818,0.21212122,0.25454545,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Archaea/A00214.ct,./RNAStrAlign/5S,118,0.27586207,0.25,0.26229507,0.51724136,0.46875,0.4918033,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00003796.ct,./RNAStrAlign/tRNA,76,0.6666667,0.47619048,0.5555556,0.93333334,0.6666667,0.7777778,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06355.ct,./RNAStrAlign/5S,120,0.56,0.4117647,0.47457626,0.88,0.64705884,0.7457627,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00587.ct,./RNAStrAlign/5S,115,0.6086956,0.42424244,0.5,0.65217394,0.45454547,0.53571427,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00829.ct,./RNAStrAlign/5S,122,0.51724136,0.41666666,0.46153846,0.6551724,0.5277778,0.5846154,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04806.ct,./RNAStrAlign/5S,117,0.5,0.375,0.42857143,0.7916667,0.59375,0.6785714,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ677551.ct,./RNAStrAlign/16S,461,0.6363636,0.44545454,0.5240642,0.6363636,0.44545454,0.5240642,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00010937.ct,./RNAStrAlign/tRNA,73,0.8,0.5714286,0.6666667,0.8,0.5714286,0.6666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011050.ct,./RNAStrAlign/tRNA,74,0.78571427,0.52380955,0.62857145,0.78571427,0.52380955,0.62857145,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00008903.ct,./RNAStrAlign/tRNA,77,0.6666667,0.47619048,0.5555556,0.73333335,0.52380955,0.6111111,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00001758.ct,./RNAStrAlign/tRNA,82,0.33333334,0.16666667,0.22222222,0.33333334,0.16666667,0.22222222,0.35795736363681274,0.4259473074486433
./RNAStrAlign/RNaseP_database/a_bacterial/C.jejuni.ct,./RNAStrAlign/RNaseP,318,0.03125,0.023529412,0.026845638,0.03125,0.023529412,0.026845638,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00004661.ct,./RNAStrAlign/tRNA,76,0.6,0.42857143,0.5,1.0,0.71428573,0.8333333,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Plastids/P00192.ct,./RNAStrAlign/5S,123,0.5,0.38235295,0.43333334,0.65384614,0.5,0.56666666,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00003860.ct,./RNAStrAlign/tRNA,71,0.5833333,0.33333334,0.42424244,0.8333333,0.47619048,0.6060606,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B00654.ct,./RNAStrAlign/5S,120,0.4814815,0.3611111,0.41269842,0.7407407,0.5555556,0.63492066,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IC3/Speru.c.trnL.ct,./RNAStrAlign/group,244,0.59090906,0.3880597,0.46846846,0.6363636,0.41791046,0.5045045,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00003709.ct,./RNAStrAlign/tRNA,73,0.8333333,0.47619048,0.6060606,1.0,0.5714286,0.72727275,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06411.ct,./RNAStrAlign/5S,120,0.5,0.38235295,0.43333334,0.7307692,0.5588235,0.6333333,0.35795736363681274,0.4259473074486433
./RNAStrAlign/group_I_intron_database/IE3/Cpro.S1199.ct,./RNAStrAlign/group,440,0.05,0.040650405,0.044843048,0.16,0.1300813,0.14349777,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00365.ct,./RNAStrAlign/5S,122,0.5,0.4,0.44444445,0.78571427,0.62857145,0.6984127,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00010562.ct,./RNAStrAlign/tRNA,71,0.78571427,0.5,0.6111111,0.85714287,0.54545456,0.6666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B04953.ct,./RNAStrAlign/5S,118,0.5833333,0.42424244,0.49122807,0.6666667,0.4848485,0.5614035,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00310.ct,./RNAStrAlign/5S,122,0.46666667,0.42424244,0.44444445,0.6,0.54545456,0.5714286,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02007.ct,./RNAStrAlign/5S,122,0.46666667,0.3888889,0.42424244,0.6666667,0.5555556,0.6060606,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009684.ct,./RNAStrAlign/tRNA,90,0.4,0.2857143,0.33333334,0.7,0.5,0.5833333,0.35795736363681274,0.4259473074486433
./RNAStrAlign/RNaseP_database/a_bacterial/LGW46.ct,./RNAStrAlign/RNaseP,384,0.14925373,0.09090909,0.11299435,0.1641791,0.1,0.12429378,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05609.ct,./RNAStrAlign/5S,115,0.44,0.34375,0.3859649,0.8,0.625,0.7017544,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06574.ct,./RNAStrAlign/5S,113,0.4,0.2857143,0.33333334,0.5,0.35714287,0.41666666,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011289.ct,./RNAStrAlign/tRNA,72,0.5714286,0.3809524,0.45714286,0.85714287,0.5714286,0.6857143,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05750.ct,./RNAStrAlign/5S,113,0.44,0.36666667,0.4,0.6,0.5,0.54545456,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009701.ct,./RNAStrAlign/tRNA,92,0.46666667,0.25,0.3255814,0.46666667,0.25,0.3255814,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B01943.ct,./RNAStrAlign/5S,114,0.46875,0.48387095,0.47619048,0.53125,0.5483871,0.53968257,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02225.ct,./RNAStrAlign/5S,122,0.5925926,0.44444445,0.50793654,0.5925926,0.44444445,0.50793654,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Plastids/P00444.ct,./RNAStrAlign/5S,123,0.48,0.34285715,0.4,0.56,0.4,0.46666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00006907.ct,./RNAStrAlign/tRNA,81,0.4,0.25,0.30769232,0.4,0.25,0.30769232,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00006132.ct,./RNAStrAlign/tRNA,76,0.7647059,0.61904764,0.68421054,0.7647059,0.61904764,0.68421054,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00000095.ct,./RNAStrAlign/tRNA,73,0.9230769,0.5714286,0.7058824,0.9230769,0.5714286,0.7058824,0.35795736363681274,0.4259473074486433
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ061073.ct,./RNAStrAlign/16S,588,0.9440559,0.8490566,0.89403975,0.95804197,0.8616352,0.9072848,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00009157.ct,./RNAStrAlign/tRNA,72,0.75,0.42857143,0.54545456,0.9166667,0.52380955,0.6666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B02263.ct,./RNAStrAlign/5S,116,0.6086956,0.42424244,0.5,0.6956522,0.4848485,0.5714286,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00007611.ct,./RNAStrAlign/tRNA,74,0.7692308,0.47619048,0.5882353,0.7692308,0.47619048,0.5882353,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00826.ct,./RNAStrAlign/5S,122,0.5,0.45945945,0.47887325,0.7352941,0.6756757,0.70422536,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011261.ct,./RNAStrAlign/tRNA,73,0.6923077,0.45,0.54545456,0.84615386,0.55,0.6666667,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Plastids/P00045.ct,./RNAStrAlign/5S,123,0.5555556,0.44117647,0.4918033,0.6296296,0.5,0.55737704,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tmRNA_database/uncu.bact._TRW-135624-8.ct,./RNAStrAlign/tmRNA,359,0.16923077,0.12941177,0.14666666,0.24615385,0.1882353,0.21333334,0.35795736363681274,0.4259473074486433
./RNAStrAlign/tRNA_database/tdbD00011990.ct,./RNAStrAlign/tRNA,84,0.5,0.375,0.42857143,0.6111111,0.45833334,0.52380955,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B05582.ct,./RNAStrAlign/5S,117,0.39130434,0.28125,0.3272727,0.73913044,0.53125,0.6181818,0.35795736363681274,0.4259473074486433
./RNAStrAlign/5S_rRNA_database/Bacteria/B06395.ct,./RNAStrAlign/5S,120,0.4814815,0.40625,0.44067797,0.7037037,0.59375,0.6440678,0.35795736363681274,0.4259473074486433
