name,seq_len,exact_p,exact_r,exact_f1,shift_p,shift_r,shift_f1
./RNAStrAlign/5S_rRNA_database/Bacteria/B03436.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00005050.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03693.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06580.ct,110,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/RNaseP_database/nuclear/P.guilliermondii.ct,189,0.05882353,0.023255814,0.033333335,0.1764706,0.069767445,0.1
./RNAStrAlign/tRNA_database/tdbD00008430.ct,78,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01877.ct,123,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011887.ct,74,0.95238096,1.0,0.9756098,0.95238096,1.0,0.9756098
./RNAStrAlign/RNaseP_database/archaea/H.volcanii.ct,433,0.09756097,0.032786883,0.049079753,0.09756097,0.032786883,0.049079753
./RNAStrAlign/5S_rRNA_database/Bacteria/B05752.ct,113,0.9259259,0.86206895,0.89285713,0.9259259,0.86206895,0.89285713
./RNAStrAlign/5S_rRNA_database/Bacteria/B05197.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06617.ct,115,0.96875,1.0,0.984127,0.96875,1.0,0.984127
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01851.ct,123,1.0,0.9722222,0.9859155,1.0,0.9722222,0.9859155
./RNAStrAlign/tRNA_database/tdbD00011196.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00006776.ct,79,0.85,0.73913044,0.7906977,1.05,0.9130435,0.9767442
./RNAStrAlign/16S_rRNA_database/Bacilli/AB190105.ct,436,0.88235295,0.6818182,0.7692308,0.9019608,0.6969697,0.7863248
./RNAStrAlign/16S_rRNA_database/Bacilli/AY214740.ct,440,0.6818182,0.4245283,0.5232558,0.6818182,0.4245283,0.5232558
./RNAStrAlign/5S_rRNA_database/Bacteria/B06691.ct,114,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00999.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06183.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011651.ct,83,1.0,0.95652175,0.9777778,1.0,0.95652175,0.9777778
./RNAStrAlign/tmRNA_database/uncu.bact._TRW-135624-1.ct,360,0.9230769,0.5925926,0.7218045,0.9230769,0.5925926,0.7218045
./RNAStrAlign/tRNA_database/tdbD00006225.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B07291.ct,120,0.90909094,0.90909094,0.90909094,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02423.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IE3/Ccocc.S989.ct,455,0.2,0.08783784,0.12206573,0.2,0.08783784,0.12206573
./RNAStrAlign/tRNA_database/tdbD00007632.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B02754.ct,115,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B07089.ct,121,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Mollicutes/U04653.ct,547,0.4939759,0.2751678,0.35344827,0.5060241,0.2818792,0.36206895
./RNAStrAlign/5S_rRNA_database/Bacteria/B06719.ct,112,0.962963,1.0,0.9811321,0.962963,1.0,0.9811321
./RNAStrAlign/tRNA_database/tdbD00010406.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00005301.ct,85,0.8636364,0.95,0.9047619,0.8636364,0.95,0.9047619
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00286.ct,119,1.0,0.8888889,0.9411765,1.0,0.8888889,0.9411765
./RNAStrAlign/5S_rRNA_database/Bacteria/B06400.ct,120,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/SRP_database/long_bacterial/Stap.haem._AP006716.ct,101,0.76,0.57575756,0.6551724,0.76,0.57575756,0.6551724
./RNAStrAlign/tRNA_database/tdbD00006032.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05442.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00005337.ct,71,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/SRP_database/animal/Homo.sapi._BU566906.ct,302,0.91780823,0.65686274,0.7657143,0.94520545,0.6764706,0.7885714
./RNAStrAlign/5S_rRNA_database/Bacteria/B06393.ct,119,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06458.ct,117,1.0,0.969697,0.9846154,1.0,0.969697,0.9846154
./RNAStrAlign/tRNA_database/tdbD00010963.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011056.ct,77,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IC3/Nsp-Cr3.b.trnL.ct,329,0.5,0.3181818,0.3888889,0.51785713,0.32954547,0.4027778
./RNAStrAlign/tRNA_database/tdbD00005720.ct,71,1.0,0.95454544,0.9767442,1.0,0.95454544,0.9767442
./RNAStrAlign/5S_rRNA_database/Plastids/P00783.ct,122,0.96875,0.93939394,0.95384616,1.0,0.969697,0.9846154
./RNAStrAlign/5S_rRNA_database/Archaea/A00165.ct,115,0.9285714,0.83870965,0.88135594,0.9285714,0.83870965,0.88135594
./RNAStrAlign/tRNA_database/tdbD00010509.ct,71,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00009979.ct,87,1.0,0.96153843,0.98039216,1.0,0.96153843,0.98039216
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01043.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00007403.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00007415.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04048.ct,119,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011792.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05070.ct,116,1.0,0.9354839,0.96666664,1.0,0.9354839,0.96666664
./RNAStrAlign/5S_rRNA_database/Bacteria/B03265.ct,118,0.8888889,0.85714287,0.8727273,0.962963,0.9285714,0.94545454
./RNAStrAlign/tmRNA_database/uncu.bact._TRW-220137-3.ct,372,0.3,0.09677419,0.14634146,0.33333334,0.10752688,0.16260162
./RNAStrAlign/tRNA_database/tdbD00004203.ct,73,1.0,0.95454544,0.9767442,1.0,0.95454544,0.9767442
./RNAStrAlign/tRNA_database/tdbD00010322.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03869.ct,113,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01165.ct,123,0.9722222,1.0,0.9859155,0.9722222,1.0,0.9859155
./RNAStrAlign/tRNA_database/tdbD00007867.ct,77,0.95238096,1.0,0.9756098,0.95238096,1.0,0.9756098
./RNAStrAlign/tRNA_database/tdbD00008152.ct,77,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05073.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04372.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00004759.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00009066.ct,78,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02357.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Alphaproteobacteria/AY758569.ct,450,0.8,0.53781515,0.6432161,0.8,0.53781515,0.6432161
./RNAStrAlign/tRNA_database/tdbD00000673.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B00210.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00001338.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B00737.ct,112,0.7241379,0.84,0.7777778,0.86206895,1.0,0.9259259
./RNAStrAlign/5S_rRNA_database/Bacteria/B02634.ct,107,0.9655172,1.0,0.98245615,0.9655172,1.0,0.98245615
./RNAStrAlign/group_I_intron_database/IE2/Tpa.S516-2.ct,443,0.19444445,0.10294118,0.13461539,0.2777778,0.14705883,0.1923077
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01023.ct,122,0.9714286,0.9714286,0.9714286,0.9714286,0.9714286,0.9714286
./RNAStrAlign/tRNA_database/tdbD00006445.ct,82,1.0,0.9583333,0.9787234,1.0,0.9583333,0.9787234
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02384.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011538.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B02242.ct,116,0.969697,1.0,0.9846154,0.969697,1.0,0.9846154
./RNAStrAlign/tRNA_database/tdbD00010568.ct,78,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05562.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05837.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00002273.ct,73,0.95238096,0.90909094,0.9302326,0.95238096,0.90909094,0.9302326
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00805.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03395.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IC1/Cmo-1.S1506-7.ct,465,0.42647058,0.2,0.27230048,0.5588235,0.26206896,0.3568075
./RNAStrAlign/5S_rRNA_database/Bacteria/B05030.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Bacilli/AY305000.ct,542,0.7962963,0.5890411,0.6771653,0.8055556,0.5958904,0.68503934
./RNAStrAlign/5S_rRNA_database/Bacteria/B06243.ct,122,0.9375,0.90909094,0.9230769,0.9375,0.90909094,0.9230769
./RNAStrAlign/group_I_intron_database/IC3/Spet.c.trnL.ct,253,0.9285714,0.82539684,0.8739496,0.9464286,0.84126985,0.8907563
./RNAStrAlign/tRNA_database/tdbD00006302.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00353.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05807.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/RNaseP_database/vertibrate_nuclear/X.laevis-2.ct,319,0.0,0.0,0.0,0.07692308,0.069767445,0.07317073
./RNAStrAlign/5S_rRNA_database/Bacteria/B03547.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/SRP_database/protozoan/Toxo.gond._GSP-398031.ct,288,0.040358745,0.105882354,0.058441557,0.06278027,0.16470589,0.09090909
./RNAStrAlign/tRNA_database/tdbD00002615.ct,92,1.0,0.9583333,0.9787234,1.0,0.9583333,0.9787234
./RNAStrAlign/5S_rRNA_database/Bacteria/B05770.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/telomerase_database/AF221924.105-538.ct,434,0.094339624,0.046728972,0.0625,0.11320755,0.056074765,0.075
./RNAStrAlign/5S_rRNA_database/Bacteria/B03578.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B02230.ct,115,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00008571.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06651.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B01788.ct,115,0.96428573,0.87096775,0.91525424,1.0357143,0.9354839,0.9830508
./RNAStrAlign/tmRNA_database/Chro.viol._AE016825.ct,365,0.5090909,0.26923078,0.35220125,0.5090909,0.26923078,0.35220125
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00172.ct,119,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00002646.ct,89,0.9130435,0.8076923,0.85714287,1.0,0.88461536,0.93877554
./RNAStrAlign/5S_rRNA_database/Bacteria/B05490.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00009041.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00132.ct,121,0.9722222,1.0,0.9859155,0.9722222,1.0,0.9859155
./RNAStrAlign/tRNA_database/tdbD00005263.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011223.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Plastids/P00097.ct,123,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00004956.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02022.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/RNaseP_database/a_bacterial/A.salinestris-184.ct,294,0.9464286,0.72602737,0.8217054,0.9464286,0.72602737,0.8217054
./RNAStrAlign/16S_rRNA_database/Bacilli/AB159757.ct,515,0.70454544,0.484375,0.5740741,0.72727275,0.5,0.5925926
./RNAStrAlign/tRNA_database/tdbD00004154.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00004440.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B07091.ct,110,1.0,0.9677419,0.9836066,1.0,0.9677419,0.9836066
./RNAStrAlign/5S_rRNA_database/Bacteria/B00894.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00309.ct,120,0.8888889,0.9142857,0.90140843,0.9444444,0.9714286,0.9577465
./RNAStrAlign/5S_rRNA_database/Bacteria/B01414.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00000384.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04827.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03771.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Bacilli/AY318816.ct,345,0.26,0.12745099,0.17105263,0.26,0.12745099,0.17105263
./RNAStrAlign/tmRNA_database/Myco.chel._TRW-1774.ct,368,0.627907,0.3068182,0.41221374,0.7209302,0.35227272,0.47328246
./RNAStrAlign/5S_rRNA_database/Archaea/A00313.ct,121,0.96666664,0.8787879,0.9206349,1.0,0.90909094,0.95238096
./RNAStrAlign/tRNA_database/tdbD00002909.ct,82,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00923.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B01226.ct,108,0.8095238,0.60714287,0.6938776,0.9047619,0.6785714,0.7755102
./RNAStrAlign/5S_rRNA_database/Bacteria/B05685.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IC1/Lko.S1506.ct,445,0.32857144,0.184,0.23589744,0.35714287,0.2,0.25641027
./RNAStrAlign/tRNA_database/tdbD00011973.ct,72,0.9047619,0.9047619,0.9047619,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00004586.ct,72,1.0,0.95238096,0.9756098,1.0,0.95238096,0.9756098
./RNAStrAlign/5S_rRNA_database/Bacteria/B01654.ct,115,1.0,0.96666664,0.9830508,1.0,0.96666664,0.9830508
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00794.ct,123,0.9285714,0.8965517,0.9122807,0.96428573,0.9310345,0.94736844
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00233.ct,120,0.9705882,1.0,0.98507464,0.9705882,1.0,0.98507464
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00605.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04463.ct,117,1.0,0.93939394,0.96875,1.0,0.93939394,0.96875
./RNAStrAlign/5S_rRNA_database/Bacteria/B05013.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Actinobacteria/DQ973223.ct,446,0.83157897,0.6752137,0.745283,0.83157897,0.6752137,0.745283
./RNAStrAlign/tRNA_database/tdbD00004966.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04056.ct,120,0.93939394,0.93939394,0.93939394,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00615.ct,122,1.0,0.96666664,0.9830508,1.0,0.96666664,0.9830508
./RNAStrAlign/5S_rRNA_database/Bacteria/B01050.ct,115,1.0,0.96666664,0.9830508,1.0,0.96666664,0.9830508
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02152.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B00688.ct,120,0.7407407,0.6896552,0.71428573,0.8148148,0.7586207,0.78571427
./RNAStrAlign/5S_rRNA_database/Bacteria/B05382.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IB4/Nol.mL1931.ct,305,0.4722222,0.17894737,0.259542,0.4722222,0.17894737,0.259542
./RNAStrAlign/5S_rRNA_database/Bacteria/B03248.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011901.ct,72,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IA3/Col.cL2593.ct,348,0.3265306,0.14814815,0.20382166,0.3265306,0.14814815,0.20382166
./RNAStrAlign/5S_rRNA_database/Bacteria/B03820.ct,115,1.0,0.9705882,0.98507464,1.0,0.9705882,0.98507464
./RNAStrAlign/tRNA_database/tdbD00012017.ct,79,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B03647.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04636.ct,115,0.96666664,0.9354839,0.9508197,1.0,0.9677419,0.9836066
./RNAStrAlign/5S_rRNA_database/Bacteria/B01380.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00011622.ct,85,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Mollicutes/X68377.ct,240,0.071428575,0.054054055,0.06153846,0.071428575,0.054054055,0.06153846
./RNAStrAlign/tRNA_database/tdbD00008074.ct,77,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06135.ct,120,0.9714286,1.0,0.98550725,0.9714286,1.0,0.98550725
./RNAStrAlign/5S_rRNA_database/Bacteria/B00371.ct,108,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00641.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IC1/pez_sp.S1506.ct,332,0.20454545,0.10227273,0.13636364,0.20454545,0.10227273,0.13636364
./RNAStrAlign/group_I_intron_database/IC1/Sba.S1506-2.ct,510,0.36486486,0.18620689,0.24657534,0.3783784,0.19310345,0.25570777
./RNAStrAlign/5S_rRNA_database/Bacteria/B01620.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B01802.ct,115,0.9354839,0.9354839,0.9354839,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B00807.ct,120,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/group_I_intron_database/IE2/Cmu-2.S516-1.ct,213,0.0,0.0,0.0,0.06896552,0.03508772,0.046511628
./RNAStrAlign/tRNA_database/tdbD00009387.ct,76,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B05315.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06202.ct,117,0.9677419,1.0,0.9836066,0.9677419,1.0,0.9836066
./RNAStrAlign/5S_rRNA_database/Bacteria/B01298.ct,118,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Plastids/P00041.ct,123,1.0,0.9411765,0.969697,1.0,0.9411765,0.969697
./RNAStrAlign/RNaseP_database/archaea/M.formicicum.ct,301,0.027777778,0.013333334,0.018018018,0.027777778,0.013333334,0.018018018
./RNAStrAlign/5S_rRNA_database/Bacteria/B01915.ct,115,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B00324.ct,118,1.0,0.9677419,0.9836066,1.0,0.9677419,0.9836066
./RNAStrAlign/tRNA_database/tdbD00006641.ct,91,1.0,0.92,0.9583333,1.0,0.92,0.9583333
./RNAStrAlign/tRNA_database/tdbD00010009.ct,93,1.0,0.9259259,0.96153843,1.0,0.9259259,0.96153843
./RNAStrAlign/5S_rRNA_database/Bacteria/B03038.ct,117,0.96666664,0.90625,0.9354839,1.0333333,0.96875,1.0
./RNAStrAlign/tRNA_database/tdbD00009203.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06089.ct,121,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00008221.ct,72,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B00927.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B02042.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Plastids/P00723.ct,123,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00003243.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/SRP_database/small_bacterial/Stre.sang._CP000387.ct,73,0.33333334,0.22727273,0.27027026,0.8,0.54545456,0.6486486
./RNAStrAlign/tRNA_database/tdbD00010637.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B07326.ct,121,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00004246.ct,71,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/16S_rRNA_database/Bacilli/DQ899128.ct,447,0.8028169,0.57575756,0.67058825,0.8028169,0.57575756,0.67058825
./RNAStrAlign/group_I_intron_database/IE3/Cin.S1199.ct,402,0.49122807,0.23140496,0.31460676,0.49122807,0.23140496,0.31460676
./RNAStrAlign/5S_rRNA_database/Bacteria/B07258.ct,121,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E01197.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00005895.ct,77,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02738.ct,119,1.0,0.9714286,0.98550725,1.0,0.9714286,0.98550725
./RNAStrAlign/5S_rRNA_database/Bacteria/B03466.ct,119,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B06150.ct,118,0.93939394,1.0,0.96875,0.93939394,1.0,0.96875
./RNAStrAlign/group_I_intron_database/IC1/Cmi.S943-3.ct,439,0.6551724,0.3114754,0.42222223,0.7413793,0.352459,0.47777778
./RNAStrAlign/5S_rRNA_database/Bacteria/B02325.ct,117,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Eukaryota/E00675.ct,123,0.9714286,1.0,0.98550725,0.9714286,1.0,0.98550725
./RNAStrAlign/tRNA_database/tdbD00008876.ct,77,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00007882.ct,73,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/RNaseP_database/b_bacterial/E.faecalis.ct,331,0.15151516,0.0625,0.088495575,0.15151516,0.0625,0.088495575
./RNAStrAlign/5S_rRNA_database/Bacteria/B02830.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04506.ct,116,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00002117.ct,77,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B02322.ct,118,1.0,0.96875,0.984127,1.0,0.96875,0.984127
./RNAStrAlign/16S_rRNA_database/Bacilli/AJ871417.ct,544,0.8134328,0.71710527,0.7622378,0.8134328,0.71710527,0.7622378
./RNAStrAlign/group_I_intron_database/IE3/Fph.S1199-1.ct,456,0.31428573,0.15384616,0.20657277,0.34285715,0.16783217,0.22535211
./RNAStrAlign/tRNA_database/tdbD00005971.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00005239.ct,75,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/tRNA_database/tdbD00009739.ct,90,1.0,0.96153843,0.98039216,1.0,0.96153843,0.98039216
./RNAStrAlign/5S_rRNA_database/Eukaryota/E02387.ct,122,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/RNaseP_database/a_bacterial/CPB144.ct,421,0.32692307,0.14655173,0.20238096,0.32692307,0.14655173,0.20238096
./RNAStrAlign/5S_rRNA_database/Bacteria/B00373.ct,112,0.9130435,0.7777778,0.84,1.0,0.8518519,0.92
./RNAStrAlign/tRNA_database/tdbD00007362.ct,74,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B04050.ct,119,1.0,1.0,1.0,1.0,1.0,1.0
./RNAStrAlign/5S_rRNA_database/Bacteria/B01452.ct,124,1.0,0.9722222,0.9859155,1.0,0.9722222,0.9859155
